# main x,main y,main z,head x,head y,head z,tail x,tail y,tail z
-0.014,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.157,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.472
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.156,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.156,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.156,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.472
-0.016,0.157,0.945,-0.032,1.471,0.585,-0.007,-1.453,0.472
-0.016,0.157,0.945,-0.032,1.471,0.585,-0.008,-1.453,0.472
-0.016,0.157,0.945,-0.032,1.471,0.585,-0.008,-1.453,0.472
-0.016,0.157,0.945,-0.032,1.471,0.585,-0.008,-1.453,0.472
-0.016,0.157,0.945,-0.032,1.471,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.471,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.471,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.452,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.452,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.452,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.031,1.471,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.472
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.472
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.472
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.472
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.472
-0.016,0.157,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.472
-0.016,0.156,0.945,-0.032,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.472
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.472
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.472
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.472
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.472
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.031,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.157,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.472
-0.014,0.157,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.472
-0.014,0.157,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.472
-0.014,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.472
-0.014,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.472
-0.014,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.030,1.470,0.585,-0.006,-1.453,0.473
-0.014,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.472
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.453,0.473
-0.015,0.156,0.945,-0.030,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.016,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.016,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.016,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.472
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.472
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.472
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
-0.015,0.156,0.945,-0.031,1.470,0.585,-0.007,-1.454,0.473
